Mode,Trace_no,Total_host,Host_no,Segment_no,Arr_time,Del_Time,Stall_Dur,Rep_Level,Del_Rate,Act_Rate,Byte_Size,Buff_Level,Algorithm,Seg_Dur,Width,Height,resolutions,Play_Pos,RTT_app,Clae, Duanmu,Yin,Yu,P1203,persegment_RTT,Throughput,Packets
static,11,3,1,54,92374,1117,0,4375,11252,6284,1571135,17047,bba,2000,1920,1080,1920x1080,106000,8.052,0.872,58.06,95677.589,1.848,3.542,5.06,1450985.263,356
static,11,3,1,55,96123,2012,0,4375,7554,7599,1899904,15299,bba,2000,1920,1080,1920x1080,108000,7.901,0.868,58.382,100052.60800000001,1.8940000000000001,3.553,7.247000000000001,965764.9406,351
static,11,3,1,56,98098,197,0,239,5812,572,143125,15324,bba,2000,320,180,320x180,110000,7.245,0.813,58.431999999999995,96156.619,1.865,3.417,9.099,989111.6846,35
static,11,3,1,57,100045,113,0,378,12267,693,173273,15378,bba,2000,384,216,384x216,112000,0.281,0.769,58.206,96396.134,1.839,3.9339999999999997,0.285,1788581.679,42
static,11,3,1,58,101977,105,0,572,12986,681,170449,15447,bba,2000,512,288,512x288,114000,0.332,0.738,58.02,96774.711,1.817,3.7960000000000003,0.138,2195194.732,39
static,11,3,1,59,103907,118,0,766,13840,816,204150,15517,bba,2000,512,288,512x288,116000,0.44799999999999995,0.718,57.867,97347.2,1.7990000000000002,3.6839999999999997,0.18899999999999997,2342974.733,48
static,11,3,1,60,105835,89,0,1077,11718,521,130367,15590,bba,2000,640,360,640x360,118000,0.519,0.7120000000000001,57.765,98113.498,1.787,3.6430000000000002,0.128,2344061.316,35
static,11,3,2,1,78,78,0,239,218,8,2132,2000,bba,2000,320,180,320x180,0,35.185,0.0,51.077,-5760.485,0.24,1.8780000000000001,0.134,6897360.704,2
static,11,3,2,2,893,217,0,378,5049,547,136969,4000,bba,2000,384,216,384x216,2000,0.264,0.419,47.06100000000001,-11520.97,0.309,1.89,0.085,682516.7032,36
static,11,3,2,3,2012,344,0,572,6140,1056,264029,4881,bba,2000,512,288,512x288,4000,0.185,0.42700000000000005,47.695,857.607,0.397,2.168,0.079,805761.8012,90
static,11,3,2,4,3037,344,0,572,6168,1060,265236,5857,bba,2000,512,288,512x288,6000,0.136,0.49200000000000005,48.001999999999995,1430.096,0.441,2.225,0.048,804726.0326,73
static,11,3,2,5,4385,213,0,572,5861,624,156067,6509,bba,2000,512,288,512x288,8000,0.253,0.541,48.18600000000001,2002.585,0.467,2.214,0.102,817003.2159999999,59
static,11,3,2,6,5680,240,0,766,6651,798,199533,7215,bba,2000,512,288,512x288,10000,0.293,0.5589999999999999,48.542,2575.074,0.517,2.2430000000000003,0.163,895674.3344,45
static,11,3,2,7,6970,287,0,1077,6819,978,244633,7926,bba,2000,640,360,640x360,12000,0.157,0.529,49.126999999999995,3341.3720000000003,0.597,2.4,0.159,900401.19,59
static,11,3,2,8,7902,231,0,1077,7251,837,209399,8994,bba,2000,640,360,640x360,14000,0.271,0.557,49.547,4419.294,0.657,2.261,0.162,988509.1119,66
static,11,3,2,9,9457,423,0,1801,7540,1594,398693,9440,bba,2000,736,414,736x414,16000,0.258,0.457,50.50899999999999,5497.215999999999,0.784,2.616,0.256,984951.026,83
static,11,3,2,10,10979,413,0,1801,7394,1526,381730,9918,bba,2000,736,414,736x414,18000,0.245,0.47200000000000003,51.221000000000004,7298.55,0.8859999999999999,2.7119999999999997,0.278,970277.271,105
static,11,3,2,11,11934,174,0,1801,18232,1586,396552,10963,bba,2000,736,414,736x414,20000,0.22899999999999998,0.518,51.803000000000004,9099.884,0.9690000000000001,2.77,0.11900000000000001,2743493.473,79
static,11,3,2,12,13465,514,0,2422,7996,2055,513769,11433,bba,2000,1280,720,1280x720,22000,0.245,0.504,52.687,10901.218,1.09,2.9219999999999997,0.11699999999999999,1030667.859,114
static,11,3,2,13,15088,476,0,2422,7839,1865,466471,11811,bba,2000,1280,720,1280x720,24000,0.322,0.537,53.403999999999996,13323.585,1.193,3.114,0.102,1011861.941,99
static,11,3,2,14,16433,388,0,2422,7525,1460,365004,12467,bba,2000,1280,720,1280x720,26000,0.19699999999999998,0.59,54.019,15745.952,1.281,3.234,0.051,981711.2015,117
static,11,3,2,15,17673,405,0,2422,7956,1611,402782,13228,bba,2000,1280,720,1280x720,28000,0.255,0.65,54.552,18168.319,1.357,3.306,0.053,1029042.645,89
static,11,3,2,16,19308,541,0,2422,8253,2232,558112,13593,bba,2000,1280,720,1280x720,30000,0.25,0.7140000000000001,55.018,20590.686,1.423,3.36,0.111,1064864.3490000002,113
static,11,3,2,17,21253,624,0,2422,8766,2735,683798,13648,bba,2000,1280,720,1280x720,32000,0.34299999999999997,0.778,55.428999999999995,23013.053,1.482,3.4010000000000002,0.20800000000000002,1144020.003,191
static,11,3,2,18,22743,625,0,2422,9141,2856,714153,14159,bba,2000,1280,720,1280x720,34000,0.20600000000000002,0.84,55.795,25435.42,1.534,3.448,0.063,1171842.6570000001,128
static,11,3,2,19,23973,32,0,2422,189030,3024,756120,14929,bba,2000,1280,720,1280x720,36000,0.284,0.9,56.122,27857.787,1.581,3.515,0.115,48623786.56,80
static,11,3,2,20,26073,797,0,3091,9444,3763,940928,14829,bba,2000,1280,720,1280x720,38000,0.247,0.932,56.681999999999995,30280.154,1.6569999999999998,3.5469999999999997,0.158,1211190.952,133
static,11,3,2,21,27675,823,0,3091,9239,3802,950514,15228,bba,2000,1280,720,1280x720,40000,0.175,0.973,57.16,33372.06,1.725,3.615,0.11699999999999999,1198653.254,246
static,11,3,2,22,30004,976,0,3091,9570,4670,1167586,14899,bba,2000,1280,720,1280x720,42000,0.272,1.018,57.595,36463.966,1.787,3.642,0.129,1224252.98,167
static,11,3,2,23,32007,685,0,3091,11626,3982,995537,14897,bba,2000,1280,720,1280x720,44000,0.26,1.065,57.992,39555.872,1.844,3.6639999999999997,0.135,1498516.8530000001,322
static,11,3,2,24,33974,846,0,3091,10180,4306,1076637,14930,bba,2000,1280,720,1280x720,46000,0.17,1.114,58.356,42647.778,1.896,3.7310000000000003,0.08199999999999999,1291850.812,211
static,11,3,2,25,35629,769,0,3091,10307,3963,990771,15276,bba,2000,1280,720,1280x720,48000,0.191,1.163,58.691,45739.684,1.944,3.7560000000000002,0.068,1310379.298,150
static,11,3,2,26,37704,769,0,3091,10044,3862,965571,15201,bba,2000,1280,720,1280x720,50000,0.312,1.212,59.0,48831.59,1.9880000000000002,3.779,0.11199999999999999,1299924.169,147
static,11,3,2,27,39830,748,0,3091,9930,3714,928511,15075,bba,2000,1280,720,1280x720,52000,0.267,1.26,59.286,51923.496,2.029,3.802,0.12300000000000001,1288458.817,265
static,11,3,2,28,41874,716,0,3091,10116,3621,905462,15031,bba,2000,1280,720,1280x720,54000,0.34,1.306,59.552,55015.402,2.0669999999999997,3.823,0.174,1295075.2859999998,179
static,11,3,2,29,43524,679,0,3091,9824,3335,833850,15382,bba,2000,1280,720,1280x720,56000,0.588,1.3519999999999999,59.8,58107.308,2.102,3.844,0.071,1270155.481,118
static,11,3,2,30,44918,552,0,3091,11015,3040,760048,15988,bba,2000,1280,720,1280x720,58000,0.252,1.396,60.031000000000006,61199.21400000001,2.135,3.8480000000000003,0.19899999999999998,1415793.13,195
static,11,3,2,31,46796,432,0,3091,10741,2320,580063,16111,bba,2000,1280,720,1280x720,60000,0.306,1.439,60.247,64291.12,2.166,3.866,0.23,1399223.573,91
static,11,3,2,32,48771,502,0,3091,10896,2735,683772,16136,bba,2000,1280,720,1280x720,62000,0.251,1.4809999999999999,60.449,67383.026,2.195,3.8680000000000003,0.21600000000000003,1412631.996,184
static,11,3,2,33,50816,613,0,3091,10629,3257,814491,16092,bba,2000,1280,720,1280x720,64000,0.261,1.5219999999999998,60.64,70474.932,2.222,3.885,0.23600000000000002,1365791.918,145
static,11,3,2,34,52598,337,0,3091,10794,1818,454739,16310,bba,2000,1280,720,1280x720,66000,0.258,1.561,60.818999999999996,73566.838,2.248,3.8989999999999996,0.172,1438462.8590000002,67
static,11,3,2,35,54518,457,0,3091,11311,2584,646183,16391,bba,2000,1280,720,1280x720,68000,0.341,1.599,60.986999999999995,76658.744,2.272,3.9139999999999997,0.297,1466158.899,160
static,11,3,2,36,56132,74,0,3091,42726,1580,395219,16777,bba,2000,1280,720,1280x720,70000,0.28,1.635,61.147,79750.65,2.295,3.927,0.23,6666812.779,73
static,11,3,2,37,58077,397,0,3918,11395,2262,565512,16833,bba,2000,1920,1080,1920x1080,72000,3.1639999999999997,1.6580000000000001,61.49100000000001,82842.556,2.338,3.957,0.205,1508714.525,79
static,11,3,2,38,59989,361,0,3918,11229,2026,506745,16921,bba,2000,1920,1080,1920x1080,74000,0.373,1.683,61.782,86760.977,2.38,3.971,0.175,1480384.971,72
static,11,3,2,39,61904,352,0,3918,11806,2077,519474,17007,bba,2000,1920,1080,1920x1080,76000,0.297,1.709,62.058,90679.398,2.419,3.227,0.13,1541949.1509999998,126
static,11,3,2,40,63394,354,0,3918,11866,2100,525084,17517,bba,2000,1920,1080,1920x1080,78000,0.163,1.7369999999999999,62.32,94597.819,2.457,3.284,0.105,1530993.9819999998,155
static,11,3,2,41,65203,386,0,3918,12507,2413,603483,17709,bba,2000,1920,1080,1920x1080,80000,0.252,1.765,62.57,98516.24,2.4930000000000003,3.319,0.19,1631743.6809999999,123
static,11,3,2,42,67163,405,0,3918,12722,2576,644053,17749,bba,2000,1920,1080,1920x1080,82000,0.287,1.794,62.806999999999995,102434.661,2.5269999999999997,3.339,0.222,1654016.975,130
static,11,3,2,43,69274,406,0,3918,13446,2729,682406,17639,bba,2000,1920,1080,1920x1080,84000,0.304,1.824,63.034,106353.082,2.559,3.366,0.185,1765317.05,153
static,11,3,2,44,71317,401,0,3918,13511,2709,677265,17596,bba,2000,1920,1080,1920x1080,86000,0.272,1.8530000000000002,63.25,110271.50300000001,2.59,3.384,0.121,1758421.105,159
static,11,3,2,45,73434,347,0,3918,13398,2324,581165,17480,bba,2000,1920,1080,1920x1080,88000,0.344,1.883,63.457,114189.924,2.6189999999999998,4.058,0.128,1776019.039,77
static,11,3,2,46,75039,345,0,3918,13402,2311,577995,17876,bba,2000,1920,1080,1920x1080,90000,0.158,1.913,63.655,118108.345,2.648,3.4160000000000004,0.046,1737131.149,129
static,11,3,2,47,77087,377,0,3918,13529,2550,637582,17829,bba,2000,1920,1080,1920x1080,92000,1.881,1.942,63.843999999999994,122026.766,2.675,3.431,0.18899999999999997,1787544.771,80
static,11,3,2,48,79113,375,0,3918,13564,2543,635854,17803,bba,2000,1920,1080,1920x1080,94000,0.287,1.9709999999999999,64.025,125945.18699999999,2.701,3.4560000000000004,0.087,1769451.175,148
static,11,3,2,49,81781,1458,0,3918,4314,3145,786277,17136,bba,2000,1920,1080,1920x1080,96000,0.14800000000000002,2.0,64.199,129863.60800000001,2.725,4.109,0.048,1971034.687,172
static,11,3,2,50,84155,452,0,3918,13815,3122,780593,16763,bba,2000,1920,1080,1920x1080,98000,0.287,2.029,64.366,133782.029,2.7489999999999997,4.118,0.17,1818151.336,180
static,11,3,2,51,86167,263,0,3918,13832,1818,454743,16751,bba,2000,1920,1080,1920x1080,100000,0.354,2.057,64.527,137700.45,2.772,4.138,0.08199999999999999,1859791.743,62
static,11,3,2,52,88078,163,0,3918,12137,989,247293,16840,bba,2000,1920,1080,1920x1080,102000,0.31,2.085,64.681,141618.87099999998,2.7939999999999996,4.152,0.161,1688376.535,60
static,11,3,2,53,90539,804,0,4375,11941,4800,1200140,16380,bba,2000,1920,1080,1920x1080,104000,8.01,2.1069999999999998,64.89,145537.292,2.824,4.155,5.5729999999999995,1634903.3180000002,189
static,11,3,2,54,92399,565,0,4375,22246,6284,1571135,16520,bba,2000,1920,1080,1920x1080,106000,5.432,2.13,65.09100000000001,149912.311,2.853,3.542,6.345,3356156.104,228
static,11,3,2,55,95556,1363,0,4375,11151,7599,1899904,15364,bba,2000,1920,1080,1920x1080,108000,13.037,2.154,65.285,154287.33,2.88,4.186,10.347000000000001,1451909.896,287
static,11,3,2,56,98535,1406,0,4375,13588,9552,2388192,14386,bba,2000,1920,1080,1920x1080,110000,0.29600000000000004,2.177,65.471,158662.34900000002,2.907,4.21,0.19899999999999998,1718145.935,533
static,11,3,2,57,100431,90,0,378,15402,693,173273,14490,bba,2000,384,216,384x216,112000,0.315,2.061,65.408,155044.484,2.863,3.9339999999999997,0.159,2352775.254,43
static,11,3,2,58,102362,102,0,572,13368,681,170449,14559,bba,2000,512,288,512x288,114000,0.264,1.9680000000000002,65.093,155423.061,2.823,3.7960000000000003,0.153,2186336.6769999997,39
static,11,3,2,59,104344,115,0,766,14201,816,204150,14578,bba,2000,512,288,512x288,116000,0.381,1.893,64.816,155995.55,2.7880000000000003,3.6839999999999997,0.262,2356754.076,47
static,11,3,2,60,106267,82,0,1077,12718,521,130367,14655,bba,2000,640,360,640x360,118000,0.345,1.8419999999999999,64.595,156761.848,2.76,3.6430000000000002,0.129,2302646.659,33
static,11,3,3,1,74,74,0,239,230,8,2132,2000,bba,2000,320,180,320x180,0,29.815,0.0,51.077,-5760.485,0.24,1.8780000000000001,0.126,8281690.141,2
static,11,3,3,2,1369,420,0,378,2608,547,136969,4000,bba,2000,384,216,384x216,2000,0.659,0.419,47.06100000000001,-11520.97,0.309,1.89,0.299,358919.6203,49
static,11,3,3,3,2607,549,0,378,2625,720,180164,4762,bba,2000,384,216,384x216,4000,0.695,0.47700000000000004,47.223,857.607,0.332,1.903,21.116999999999997,422068.4717,64
static,11,3,3,4,3578,270,0,378,5209,703,175814,5792,bba,2000,384,216,384x216,6000,0.268,0.509,47.303999999999995,1236.184,0.344,1.9140000000000001,0.281,716316.7896,58
static,11,3,3,5,4802,164,0,378,5133,420,105237,6569,bba,2000,384,216,384x216,8000,0.248,0.529,47.353,1614.761,0.35100000000000003,1.906,0.226,736588.2449,39
static,11,3,3,6,6083,215,0,572,5520,593,148353,7289,bba,2000,512,288,512x288,10000,0.33799999999999997,0.509,47.631,1993.338,0.38799999999999996,2.065,0.193,791038.4189,48
static,11,3,3,7,7196,228,0,766,6006,684,171197,8176,bba,2000,512,288,512x288,12000,0.493,0.47700000000000004,48.016000000000005,2565.827,0.442,2.112,0.782,805057.0848,43
static,11,3,3,8,8188,258,0,1077,6492,837,209399,9185,bba,2000,640,360,640x360,14000,0.254,0.42200000000000004,48.596000000000004,3332.125,0.521,2.261,0.162,886539.0385,65
static,11,3,3,9,9732,278,0,1077,6917,961,240377,9641,bba,2000,640,360,640x360,16000,0.267,0.43700000000000006,49.028999999999996,4410.0470000000005,0.583,2.327,0.107,919967.4226,57
static,11,3,3,10,11252,272,0,1077,6579,894,223707,10122,bba,2000,640,360,640x360,18000,0.292,0.47100000000000003,49.375,5487.969,0.633,2.3819999999999997,0.205,888184.6415,54
static,11,3,3,11,12293,308,0,1077,6020,927,231774,11081,bba,2000,640,360,640x360,20000,0.284,0.508,49.659,6565.891,0.6729999999999999,2.417,5.563,1053904.2659999998,49
static,11,3,3,12,13735,274,0,1077,6538,895,223944,11639,bba,2000,640,360,640x360,22000,0.336,0.546,49.895,7643.813,0.7070000000000001,2.443,0.222,890018.7916,85
static,11,3,3,13,15576,467,0,1077,3403,794,198670,11799,bba,2000,640,360,640x360,24000,0.462,0.5820000000000001,50.093999999999994,8721.735,0.735,2.478,10.245,441763.5627,70
static,11,3,3,14,16881,422,0,1077,2980,628,157203,12494,bba,2000,640,360,640x360,26000,0.638,0.617,50.266000000000005,9799.657,0.76,2.488,22.724,432512.7754,56
static,11,3,3,15,18045,350,0,1077,4047,708,177081,13331,bba,2000,640,360,640x360,28000,0.457,0.649,50.413999999999994,10877.579,0.7809999999999999,2.5,0.237,537120.2829,68
static,11,3,3,16,19632,296,0,1077,6986,1033,258498,13745,bba,2000,640,360,640x360,30000,0.41600000000000004,0.6779999999999999,50.544,11955.501,0.8,2.522,0.17600000000000002,941051.315,72
static,11,3,3,17,21698,448,0,1077,5435,1217,304374,13679,bba,2000,640,360,640x360,32000,0.307,0.706,50.659,13033.423,0.816,2.548,0.192,705858.4978,81
static,11,3,3,18,23360,609,0,1077,4182,1273,318383,14017,bba,2000,640,360,640x360,34000,0.37799999999999995,0.731,50.761,14111.345,0.831,2.576,0.249,549445.7359,111
static,11,3,3,19,24996,413,0,1077,6439,1329,332422,14382,bba,2000,640,360,640x360,36000,0.42200000000000004,0.755,50.852,15189.267,0.8440000000000001,2.6,0.175,840721.7198,68
static,11,3,3,20,26470,358,0,1077,6891,1233,308395,14909,bba,2000,640,360,640x360,38000,0.35100000000000003,0.778,50.934,16267.188999999998,0.855,2.627,0.068,1274733.173,62
static,11,3,3,21,27960,297,0,1077,8649,1284,321098,15419,bba,2000,640,360,640x360,40000,0.289,0.7979999999999999,51.008,17345.111,0.866,2.64,0.11,1158243.248,66
static,11,3,3,22,30803,792,0,1077,4509,1785,446391,14576,bba,2000,640,360,640x360,42000,0.6759999999999999,0.818,51.075,18423.033,0.8759999999999999,2.668,7.369,578388.9278,154
static,11,3,3,23,32375,340,0,1077,9001,1530,382545,15004,bba,2000,640,360,640x360,44000,0.248,0.836,51.137,19500.955,0.884,2.678,0.10099999999999999,1200272.185,81
static,11,3,3,24,34492,537,0,1077,5579,1498,374542,14888,bba,2000,640,360,640x360,46000,0.38,0.853,51.193000000000005,20578.877,0.892,2.7030000000000003,7.577999999999999,716317.2351,98
static,11,3,3,25,35995,360,0,1077,7465,1343,335942,15385,bba,2000,640,360,640x360,48000,0.42200000000000004,0.8690000000000001,51.245,21656.799,0.9,2.71,0.16699999999999998,1019477.046,100
static,11,3,3,26,38338,621,0,1077,4274,1327,331805,15043,bba,2000,640,360,640x360,50000,0.797,0.884,51.293,22734.721,0.907,2.716,20.346,622582.0726,116
static,11,3,3,27,40034,204,0,1077,13047,1330,332717,15347,bba,2000,640,360,640x360,52000,0.687,0.899,51.338,23812.642999999996,0.9129999999999999,2.722,5.864,2666228.889,97
static,11,3,3,28,42788,933,0,1801,4576,2135,533761,14594,bba,2000,736,414,736x414,54000,0.797,0.879,51.632,24890.565,0.945,2.765,0.505,608068.6523,186
static,11,3,3,29,44063,258,0,1801,14697,1895,473995,15319,bba,2000,736,414,736x414,56000,3.8089999999999997,0.871,51.839,26691.898999999998,0.9740000000000001,2.7880000000000003,5.662000000000001,2032827.503,104
static,11,3,3,30,45724,351,0,1801,10127,1777,444349,15659,bba,2000,736,414,736x414,58000,0.248,0.87,52.032,28493.232999999997,1.002,2.8369999999999997,0.264,1339055.023,76
static,11,3,3,31,47446,273,0,1801,9863,1346,336578,15937,bba,2000,736,414,736x414,60000,0.28600000000000003,0.873,52.211999999999996,30294.567000000003,1.028,2.877,0.228,1308600.291,50
static,11,3,3,32,49230,361,0,1801,9006,1625,406424,16154,bba,2000,736,414,736x414,62000,0.423,0.88,52.381,32095.901,1.052,2.892,0.121,1480476.785,73
static,11,3,3,33,51172,371,0,1801,10156,1884,471010,16213,bba,2000,736,414,736x414,64000,0.245,0.889,52.54,33897.235,1.075,2.9189999999999996,0.087,1345980.052,102
static,11,3,3,34,52793,208,0,1801,9511,989,247297,16593,bba,2000,736,414,736x414,66000,0.281,0.9,52.69,35698.568999999996,1.0959999999999999,2.92,0.133,1306753.389,67
static,11,3,3,35,54865,368,0,2422,10942,2013,503338,16521,bba,2000,1280,720,1280x720,68000,0.267,0.877,52.99100000000001,37499.903,1.1340000000000001,2.969,0.105,1443103.888,129
static,11,3,3,36,56606,230,0,2422,10409,1197,299282,16780,bba,2000,1280,720,1280x720,70000,0.26,0.865,53.242,39922.27,1.17,3.036,0.251,1395311.459,54
static,11,3,3,37,58456,346,0,3091,10908,1887,471811,16931,bba,2000,1280,720,1280x720,72000,0.259,0.81,53.636,42344.637,1.222,3.068,0.1,1488357.281,79
static,11,3,3,38,60122,149,0,3091,22032,1641,410358,17266,bba,2000,1280,720,1280x720,74000,0.22899999999999998,0.7759999999999999,53.981,45436.543,1.271,3.093,0.151,3111546.4480000003,86
static,11,3,3,39,62235,350,0,3918,11873,2077,519474,17153,bba,2000,1920,1080,1920x1080,76000,0.262,0.6890000000000001,54.492,48528.449,1.339,3.227,0.179,1550741.8059999999,129
static,11,3,3,40,63723,352,0,3918,11933,2100,525084,17666,bba,2000,1920,1080,1920x1080,78000,0.551,0.634,54.943999999999996,52446.87,1.403,3.284,0.066,1566132.93,67
static,11,3,3,41,65577,390,0,3918,12379,2413,603483,17812,bba,2000,1920,1080,1920x1080,80000,0.24600000000000002,0.601,55.373000000000005,56365.291,1.464,3.319,0.109,1645378.976,153
static,11,3,3,42,67575,413,0,3918,12475,2576,644053,17815,bba,2000,1920,1080,1920x1080,82000,0.359,0.5820000000000001,55.782,60283.712,1.5230000000000001,3.339,0.107,1644144.225,98
static,11,3,3,43,69664,408,0,3918,13380,2729,682406,17727,bba,2000,1920,1080,1920x1080,84000,0.265,0.574,56.172,64202.133,1.579,3.366,0.17800000000000002,1749016.764,159
static,11,3,3,44,71703,407,0,3918,13312,2709,677265,17689,bba,2000,1920,1080,1920x1080,86000,0.302,0.574,56.545,68120.554,1.632,3.384,0.102,1755542.7130000002,87
static,11,3,3,45,73995,371,0,3918,12531,2324,581165,17397,bba,2000,1920,1080,1920x1080,88000,0.315,0.581,56.9,72038.975,1.683,3.4,0.095,1650071.947,137
static,11,3,3,46,75373,354,0,3918,13062,2311,577995,18020,bba,2000,1920,1080,1920x1080,90000,0.736,0.5920000000000001,57.24,75957.396,1.7309999999999999,3.4160000000000004,0.16,1795211.882,98
static,11,3,3,47,77517,448,0,3918,11385,2550,637582,17876,bba,2000,1920,1080,1920x1080,92000,0.235,0.606,57.566,79875.817,1.778,3.431,0.111,1482826.042,160
static,11,3,3,48,79468,377,0,3918,13492,2543,635854,17926,bba,2000,1920,1080,1920x1080,94000,0.304,0.624,57.878,83794.238,1.8219999999999998,3.4560000000000004,0.11,1777953.253,146
static,11,3,3,49,80873,453,0,3918,13885,3145,786277,18521,bba,2000,1920,1080,1920x1080,96000,0.152,0.644,58.178000000000004,87712.659,1.865,3.4810000000000003,0.114,1795081.1330000001,229
static,11,3,3,50,83095,471,0,3918,13258,3122,780593,18300,bba,2000,1920,1080,1920x1080,98000,0.331,0.667,58.465,91631.08,1.906,3.495,0.12300000000000001,1813342.004,114
static,11,3,3,51,85122,267,0,3918,13625,1818,454743,18274,bba,2000,1920,1080,1920x1080,100000,0.33899999999999997,0.69,58.74100000000001,95549.50099999999,1.946,3.508,0.122,1806302.282,103
static,11,3,3,52,87019,162,0,3918,12212,989,247293,18377,bba,2000,1920,1080,1920x1080,102000,0.265,0.715,59.007,99467.92199999999,1.984,3.5189999999999997,0.21100000000000002,1688606.904,61
static,11,3,3,53,89566,816,0,4375,11766,4800,1200140,17830,bba,2000,1920,1080,1920x1080,104000,0.335,0.731,59.323,103386.34300000001,2.029,3.534,0.10300000000000001,1501742.744,276
static,11,3,3,54,91698,992,0,4375,12670,6284,1571135,17699,bba,2000,1920,1080,1920x1080,106000,0.184,0.7490000000000001,59.626999999999995,107761.362,2.072,3.542,0.166,1609736.733,339
static,11,3,3,55,94758,1362,0,4375,11159,7599,1899904,16640,bba,2000,1920,1080,1920x1080,108000,0.28600000000000003,0.769,59.92,112136.381,2.114,3.5580000000000003,0.19,1413832.745,429
static,11,3,3,56,96387,487,0,4375,39231,9552,2388192,17011,bba,2000,1920,1080,1920x1080,110000,18.105999999999998,0.79,60.203,116511.4,2.154,3.573,15.855,5484486.2979999995,248
static,11,3,3,57,99304,1190,0,4375,14485,8619,2154759,16094,bba,2000,1920,1080,1920x1080,112000,7.255,0.813,60.475,120886.41900000001,2.193,3.6039999999999996,5.343999999999999,1871510.1069999998,434
static,11,3,3,58,101260,80,0,378,11488,459,114880,16139,bba,2000,384,216,384x216,114000,0.273,0.762,60.504,117268.554,2.162,3.475,0.20800000000000002,2166930.231,30
static,11,3,3,59,103227,98,0,572,12635,619,154781,16172,bba,2000,512,288,512x288,116000,0.456,0.723,60.276,117647.131,2.135,3.404,0.132,2308943.574,38
static,11,3,3,60,105159,64,0,766,11230,359,89844,16240,bba,2000,512,288,512x288,118000,3.077,0.696,60.083,118219.62,2.112,3.326,0.195,2478630.597,21
static,9,3,1,1,192,192,0,239,88,8,2132,2000,conventional,2000,320,180,320x180,0,80.54899999999999,0.0,51.077,-5760.485,0.24,1.8780000000000001,60.523,35874.98665,2
static,9,3,1,2,3453,2573,0,239,256,329,82445,4000,conventional,2000,320,180,320x180,2000,24.639,0.48,46.477,-11520.97,0.24,1.8780000000000001,124.542,33943.46465,33
static,9,3,1,3,7484,3310,30,239,282,468,117046,2000,conventional,2000,320,180,320x180,4000,285.139,0.48,46.9,808.545,-24.76,1.811,480.657,43691.45455,46
static,9,3,1,4,11501,3387,2017,239,255,432,108123,2000,conventional,2000,320,180,320x180,6000,257.286,0.48,65.753,7099.06,-19.839000000000002,1.629,385.589,39903.40331,42
static,9,3,1,5,15523,3380,2021,239,160,270,67720,2000,conventional,2000,320,180,320x180,8000,22.500999999999998,0.48,74.995,13311.575,-19.81,1.545,318.851,21754.40911,25
static,9,3,1,6,19540,3334,2016,239,149,249,62348,2000,conventional,2000,320,180,320x180,10000,26.146,0.48,69.286,13548.09,-19.82,1.493,301.27,19881.27792,24
static,9,3,1,7,23561,3370,2021,239,126,212,53248,2000,conventional,2000,320,180,320x180,12000,457.787,0.48,65.484,13787.605,-19.83,1.4480000000000002,495.71,21506.492169999998,21
static,9,3,1,8,27582,3394,2020,239,108,184,46171,2000,conventional,2000,320,180,320x180,14000,18.348,0.48,62.785,14039.12,-19.84,1.42,1302.763,15930.7552,28
static,9,3,1,9,31594,3360,2011,239,134,225,56343,2000,conventional,2000,320,180,320x180,16000,1388.4879999999998,0.48,60.711000000000006,14248.635,-19.85,1.395,756.8660000000001,76503.82037999999,27
static,9,3,1,10,35607,3381,2013,239,109,185,46325,2000,conventional,2000,320,180,320x180,18000,513.941,0.48,59.107,14467.15,-19.86,1.3659999999999999,578.193,19555.03946,18
static,9,3,1,11,39629,3273,2021,239,134,220,55018,2000,conventional,2000,320,180,320x180,20000,540.505,0.48,57.873000000000005,14736.665,-19.87,1.3359999999999999,519.288,23905.49281,21
static,9,3,1,12,43112,2854,1482,239,146,208,52119,2000,conventional,2000,320,180,320x180,22000,16.442,0.48,55.473,13383.18,-19.898,1.3230000000000002,213.322,19502.14225,19
static,9,3,1,13,45696,1846,583,239,196,181,45321,2000,conventional,2000,320,180,320x180,24000,18.590999999999998,0.48,51.338,9308.695,-20.016,1.318,92.94,25917.54553,17
static,9,3,1,14,47033,787,0,239,321,126,31597,2663,conventional,2000,320,180,320x180,26000,204.75099999999998,0.48,47.777,5102.21,-20.769000000000002,1.325,72.056,65469.27051,12
static,9,3,1,15,48348,643,0,239,423,136,34006,3349,conventional,2000,320,180,320x180,28000,91.82600000000001,0.48,46.477,3592.725,0.24,1.331,76.69,82873.0887,13
static,9,3,1,16,50308,1295,0,239,341,221,55270,3390,conventional,2000,320,180,320x180,30000,303.566,0.48,46.477,3832.24,0.24,1.337,101.088,66779.06421,21
static,9,3,1,17,52329,988,0,239,536,264,66235,3369,conventional,2000,320,180,320x180,32000,332.16,0.48,46.477,4071.755,0.24,1.341,0.069,104347.2663,21
static,9,3,1,18,55027,2051,0,239,269,276,69071,2672,conventional,2000,320,180,320x180,34000,354.505,0.48,46.477,4311.27,0.24,1.3459999999999999,205.88400000000001,47616.59341,25
static,9,3,1,19,57990,1862,291,239,317,295,73833,2000,conventional,2000,320,180,320x180,36000,12.889000000000001,0.48,46.933,5423.785,-22.764,1.334,55.503,42737.06505,27
